Marqua Airport,OC,AU,MQE
Magnitogorsk International Airport,EU,RU,MQF
Midgard Airport,AF,NA,MQG
Mina̤u Airport,SA,BR,MQH
Moma Airport,EU,RU,MQJ
San Mat�_as Airport,SA,BO,MQK
Mildura Airport,OC,AU,MQL
Mardin Airport,AS,TR,MQM
"Mo i Rana Airport, R��ssvoll",EU,NO,MQN
Malam Airport,OC,PG,MQO
Kruger Mpumalanga International Airport,AF,ZA,MQP
Moundou Airport,AF,TD,MQQ
Mustique Airport,NA,VC,MQS
Sawyer International Airport,NA,US,MQT
Mariquita Airport,SA,CO,MQU
Mostaganem Airport,AF,DZ,MQV
Mekele Airport,AF,ET,MQX
Smyrna Airport,NA,US,MQY
Margaret River Airport,OC,AU,MQZ
Misratah Airport,AF,LY,MRA
Eastern WV Regional Airport/Shepherd Field,NA,US,MRB
Maury County Airport,NA,US,MRC
Alberto Carnevalli Airport,SA,VE,MRD
Mara Serena Lodge Airstrip,AF,KE,MRE
Mara Lodges Airport,AF,KE,MRE
Marfa Municipal Airport,NA,US,MRF
Mareeba Airport,OC,AU,MRG
May River Airstrip,OC,PG,MRH
Merrill Field,NA,US,MRI
Colon Airport,NA,HN,MRJ
Marco Island Airport,NA,US,MRK
Manari Airport,OC,PG,MRM
Hood Airport,OC,NZ,MRO
Marla Airport,OC,AU,MRP
Marinduque Airport,AS,PH,MRQ
Jose Maria Velasco Ibarra Airport,SA,EC,MRR
Marseille Provence Airport,EU,FR,MRS
Sir Seewoosagur Ramgoolam International Airport,AF,MU,MRU
Mineralnyye Vody Airport,EU,RU,MRV
Lolland Falster Maribo Airport,EU,DK,MRW
Mahshahr Airport,AS,IR,MRX
Monterey Peninsula Airport,NA,US,MRY
Moree Airport,OC,AU,MRZ
Muskrat Dam Airport,NA,CA,MSA
Marigot Seaplane Base,NA,MF,MSB
Falcon Field,NA,US,MSC
Kent International Airport,EU,GB,MSE
Masirah Air Base,AS,OM,MSH
Masalembo Airport,AS,ID,MSI
Misawa Air Base,AS,JP,MSJ
Northwest Alabama Regional Airport,NA,US,MSL
Masi Manimba Airport,AF,CD,MSM
Dane County Regional Truax Field,NA,US,MSN
Missoula International Airport,NA,US,MSO
Minneapolis-St Paul International/Wold-Chamberlain Airport,NA,US,MSP
Minsk National Airport,EU,BY,MSQ
Mu�� Airport,AS,TR,MSR
Massena International Richards Field,NA,US,MSS
Maastricht Aachen Airport,EU,NL,MST
Moshoeshoe I International Airport,AF,LS,MSU
Massawa International Airport,AF,ER,MSW
Mossendjo Airport,AF,CG,MSX
Louis Armstrong New Orleans International Airport,NA,US,MSY
Namibe Airport,AF,AO,MSZ
Matamata Glider Airport,OC,NZ,MTA
Montelibano Airport,SA,CO,MTB
Selfridge Air National Guard Base Airport,NA,US,MTC
Mount Sanford Station Airport,OC,AU,MTD
Monte Alegre Airport,SA,BR,MTE
Mizan Teferi Airport,AF,ET,MTF
Vila Bela da Sant�_ssima Trindade Airport,SA,BR,MTG
The Florida Keys Marathon Airport,NA,US,MTH
Mosteiros Airport,AF,CV,MTI
Montrose Regional Airport,NA,US,MTJ
Makin Island Airport,OC,KI,MTK
Maitland Airport,OC,AU,MTL
Martin State Airport,NA,US,MTN
Coles County Memorial Airport,NA,US,MTO
Mitchell Airport,OC,AU,MTQ
Los Garzones Airport,SA,CO,MTR
Matsapha Airport,AF,SZ,MTS
Minatitl��n/Coatzacoalcos National Airport,NA,MX,MTT
Montepuez Airport,AF,MZ,MTU
Mota Lava Airport,OC,VU,MTV
Metro Field,NA,US,MTX
General Mariano Escobedo International Airport,NA,MX,MTY
Bar Yehuda Airfield,AS,IL,MTZ
Munda Airport,OC,SB,MUA
Maun Airport,AF,BW,MUB
Munich Airport,EU,DE,MUC
Flughafen M�_nchen-Riem,EU,DE,MUC
Mueda Airport,AF,MZ,MUD
Waimea Kohala Airport,NA,US,MUE
Muting Airport,AS,ID,MUF
Mulege Airport,NA,MX,MUG
Mersa Matruh Airport,AF,EG,MUH
Mui River Airport,AF,ET,MUJ
Mauke Airport,OC,CK,MUK
Mumias Airport,AF,KE,MUM
Matur�_n Airport,SA,VE,MUN
Mountain Home Air Force Base,NA,US,MUO
[Duplicate] Mulga Park Airport,OC,AU,MUP
Mulga Park Airport,OC,AU,MUP
Muccan Station Airport,OC,AU,MUQ
Marudi Airport,AS,MY,MUR
Minami Torishima Airport,AS,JP,MUS
Ghriss Airport,AF,DZ,MUW
Multan International Airport,AS,PK,MUX
Mouyondzi Airport,AF,CG,MUY
Musoma Airport,AF,TZ,MUZ
Reykjahl�_̡ Airport,EU,IS,MVA
M'Vengue El Hadj Omar Bongo Ondimba International Airport,AF,GA,MVB
Monroe County Aeroplex Airport,NA,US,MVC
Carrasco International /General C L Berisso Airport,SA,UY,MVD
Dix-Sept Rosado Airport,SA,BR,MVF
Manetai Airport,OC,PG,MVI
Marlboro Airport,NA,JM,MVJ
Mulka Airport,OC,AU,MVK
Morrisville Stowe State Airport,NA,US,MVL
Mongo Airport,AF,TD,MVO
Fabio Alberto Leon Bentley Airport,SA,CO,MVP
Mogilev Airport,EU,BY,MVQ
Salak Airport,AF,CM,MVR
Mucuri Airport,SA,BR,MVS
Mataiva Airport,OC,PF,MVT
Musgrave Airport,OC,AU,MVU
Meg̬ve Airport,EU,FR,MVV
Skagit Regional Airport,NA,US,MVW
Minvoul Airport,AF,GA,MVX
Martha's Vineyard Airport,NA,US,MVY
Masvingo International Airport,AF,ZW,MVZ
Williamson County Regional Airport,NA,US,MWA
Morawa Airport,OC,AU,MWB
Lawrence J Timmerman Airport,NA,US,MWC
Mianwali Air Base,AS,PK,MWD
Merowe New Airport,AF,SD,MWE
Maewo-Naone Airport,OC,VU,MWF
Marawaka Airport,OC,PG,MWG
Grant County International Airport,NA,US,MWH
Maramuni Airport,OC,PG,MWI
Matthews Ridge Airport,SA,GY,MWJ
Tarempa Airport,AS,ID,MWK
Mineral Wells Airport,NA,US,MWL
Mwadui Airport,AF,TZ,MWN
Middletown Regional Airport,NA,US,MWO
Mountain Airport,AS,NP,MWP
Magway Airport,AS,MM,MWQ
Motswari Airport,AF,ZA,MWR
Moolawatana Airport,OC,AU,MWT
Muan International Airport,AS,KR,MWX
Miranda Downs Airport,OC,AU,MWY
Mwanza Airport,AF,TZ,MWZ
Andi Jemma Airport,AS,ID,MXB
Monticello Airport,NA,US,MXC
Marion Downs Airport,OC,AU,MXD
Maxwell Air Force Base,NA,US,MXF
Moro Airport,OC,PG,MXH
Mati National Airport,AS,PH,MXI
Minna Airport,AF,NG,MXJ
Mindik Airport,OC,PG,MXK
General Rodolfo S��nchez Taboada International Airport,NA,MX,MXL
Morombe Airport,AF,MG,MXM
Morlaix-Ploujean Airport,EU,FR,MXN
Malpensa International Airport,EU,IT,MXP
Moussoro Airport,AF,TD,MXR
Myrhorod Air Base,EU,UA,MXR
Maota Airport,OC,WS,MXS
Maintirano Airport,AF,MG,MXT
Mullewa Airport,OC,AU,MXU
M̦r̦n Airport,AS,MN,MXV
Mandalgobi Airport,AS,MN,MXW
Mora Airport,EU,SE,MXX
Mc Carthy Airport,NA,US,MXY
Meixian Airport,AS,CN,MXZ
Moruya Airport,OC,AU,MYA
Mayumba Airport,AF,GA,MYB
Escuela Mariscal Sucre Airport,SA,VE,MYC
Malindi Airport,AF,KE,MYD
Miyakejima Airport,AS,JP,MYE
Montgomery-Gibbs Executive Airport,NA,US,MYF
Mayaguana Airport,NA,BS,MYG
Murray Island Airport,OC,AU,MYI
Matsuyama Airport,AS,JP,MYJ
May Creek Airport,NA,US,MYK
McCall Municipal Airport,NA,US,MYL
Monkey Mountain Airport,SA,GY,MYM
Mareb Airport,AS,YE,MYN
Camballin Airport,OC,AU,MYO
Mary Airport,AS,TM,MYP
Mysore Airport,AS,IN,MYQ
Myrtle Beach International Airport,NA,US,MYR
Moyale Airport,AF,ET,MYS
Myitkyina Airport,AS,MM,MYT
Mekoryuk Airport,NA,US,MYU
Yuba County Airport,NA,US,MYV
Mtwara Airport,AF,TZ,MYW
Menyamya Airport,OC,PG,MYX
Miri Airport,AS,MY,MYY
Monkey Bay Airport,AF,MW,MYZ
Mayor PNP Nancy Flores Paucar Airport,SA,PE,MZA
Moc�_mboa da Praia Airport,AF,MZ,MZB
Mitzic Airport,AF,GA,MZC
M̩ndez Airport,SA,EC,MZD
Manatee Airport,NA,BZ,MZE
Makung Airport,AS,TW,MZG
Amasya Merzifon Airport,AS,TR,MZH
Mopti Airport,AF,ML,MZI
Pinal Airpark,NA,US,MZJ
Marakei Airport,OC,KI,MZK
La Nubia Airport,SA,CO,MZL
Metz-Frescaty (BA 128) Air Base,EU,FR,MZM
Sierra Maestra Airport,NA,CU,MZO
Motueka Airport,OC,NZ,MZP
Mkuze Airport,AF,ZA,MZQ
Mazar I Sharif Airport,AS,AF,MZR
Mostyn Airport,AS,MY,MZS
General Rafael Buelna International Airport,NA,MX,MZT
Muzaffarpur Airport,AS,IN,MZU
Mulu Airport,AS,MY,MZV
Mecheria Airport,AF,DZ,MZW
Mossel Bay Airport,AF,ZA,MZY
Marion Municipal Airport,NA,US,MZZ
Narrabri Airport,OC,AU,NAA
Naracoorte Airport,OC,AU,NAC
Macanal Airport,SA,CO,NAD
Natitingou Airport,AF,BJ,NAE
Banaina Airport,AS,ID,NAF
Dr. Babasaheb Ambedkar International Airport,AS,IN,NAG
Naha Airport,AS,ID,NAH
Annai Airport,SA,GY,NAI
Nakhchivan Airport,AS,AZ,NAJ
Nakhon Ratchasima Airport,AS,TH,NAK
Nalchik Airport,EU,RU,NAL
Namlea Airport,AS,ID,NAM
Nadi International Airport,OC,FJ,NAN
Nanchong Airport,AS,CN,NAO
Naples International Airport,EU,IT,NAP
Qaanaaq Airport,NA,GL,NAQ
Puerto Nare Airport,SA,CO,NAR
Lynden Pindling International Airport,NA,BS,NAS
Governador Alu�_zio Alves International Airport,SA,BR,NAT
Napuka Island Airport,OC,PF,NAU
Nev��ehir Kapadokya Airport,AS,TR,NAV
Narathiwat Airport,AS,TH,NAW
Beijing Nanyuan Airport,AS,CN,NAY
Nana Airport,OC,SB,NAZ
Nambaiyufa Airport,OC,PG,NBA
Barranco Minas Airport,SA,CO,NBB
Begishevo Airport,EU,RU,NBC
Enfidha - Hammamet International Airport,AF,TN,NBE
New Orleans NAS JRB/Alvin Callender Field,NA,US,NBG
Nambucca Heads Airport,OC,AU,NBH
San Blas Airport,NA,PA,NBL
Annob�_n Airport,AF,GQ,NBN
Jomo Kenyatta International Airport,AF,KE,NBO
Changbaishan Airport,AS,CN,NBS
Leeward Point Field,NA,CU,NBW
Nabire Airport,AS,ID,NBX
North Caicos Airport,NA,TC,NCA
Nice-C̫te d'Azur Airport,EU,FR,NCE
Nuevo Casas Grandes Airport,NA,MX,NCG
Nachingwea Airport,AF,TZ,NCH
Necocli Airport,SA,CO,NCI
Sunchales Aeroclub Airport,SA,AR,NCJ
Newcastle Airport,EU,GB,NCL
Chenega Bay Airport,NA,US,NCN
Quonset State Airport,NA,US,NCO
San Carlos,NA,NI,NCR
Newcastle Airport,AF,ZA,NCS
Guanacaste Airport,NA,CR,NCT
Nukus Airport,AS,UZ,NCU
Annecy-Haute-Savoie-Mont Blanc Airport,EU,FR,NCY
Bandanaira Airport,AS,ID,NDA
Nouadhibou International Airport,AF,MR,NDB
Nanded Airport,AS,IN,NDC
Sumbe Airport,AF,AO,NDD
Mandera Airport,AF,KE,NDE
Ndalatandos Airport,AF,AO,NDF
Qiqihar Sanjiazi Airport,AS,CN,NDG
Namudi Airport,OC,PG,NDI
N'Djamena International Airport,AF,TD,NDJ
Namorik Atoll Airport,OC,MH,NDK
N'D̩l̩ Airport,AF,CF,NDL
Mendi Airport,AF,ET,NDM
Nadunumu Airport,OC,PG,NDN
Nador International Airport,AF,MA,NDR
Sandstone Airport,OC,AU,NDS
Rundu Airport,AF,NA,NDU
Sanday Airport,EU,GB,NDY
Necochea Airport,SA,AR,NEC
Neftekamsk Airport,EU,RU,NEF
Negril Airport,NA,JM,NEG
Nejjo Airport,AF,ET,NEJ
Nekemte Airport,AF,ET,NEK
Lakehurst Maxfield Field Airport,NA,US,NEL
Whitehouse Naval Outlying Field,NA,US,NEN
Chulman Airport,AS,RU,NER
Sam Neua Airport,AS,LA,NEU
Vance W. Amory International Airport,NA,KN,NEV
Lakefront Airport,NA,US,NEW
Nefteyugansk Airport,AS,RU,NFG
Fallon Naval Air Station,NA,US,NFL
Mata'aho Airport,OC,TO,NFO
Young Airport,OC,AU,NGA
Ningbo Lishe International Airport,AS,CN,NGB
Captain Auguste George Airport,NA,VG,NGD
N'Gaound̩r̩ Airport,AF,CM,NGE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,NA,US,NGF
Ngau Airport,OC,FJ,NGI
Nogliki Airport,EU,RU,NGK
Ngala Airport,AF,ZA,NGL
Chubu Centrair International Airport,AS,JP,NGO
Ngari Gunsa Airport,AS,CN,NGQ
Nagasaki Airport,AS,JP,NGS
Norfolk Naval Station (Chambers Field),NA,US,NGU
Manang Airport,AS,NP,NGX
Alameda Naval Air Station,NA,US,NGZ
Nha Trang Air Base,AS,VN,NHA
Al Minhad Air Base,AS,AE,NHD
New Halfa Airport,AF,SD,NHF
Patuxent River Naval Air Station (Trapnell Field),NA,US,NHK
Nushki Airport,AS,PK,NHS
RAF Northolt,EU,GB,NHT
Nuku Hiva Airport,OC,PF,NHV
Naval Outlying Field Barin,NA,US,NHX
Brunswick Executive Airport,NA,US,NHZ
Nimba Airport,AF,LR,NIA
Nikolai Airport,NA,US,NIB
Nicosia International Airport,AS,CY,NIC
Camp Nifty Airport,OC,AU,NIF
Nikunau Airport,OC,KI,NIG
Diori Hamani International Airport,AF,NE,NIM
Nioki Airport,AF,CD,NIO
Jacksonville Naval Air Station (Towers Field),NA,US,NIP
Simberi Airport,OC,PG,NIS
Niort-Souch̩ Airport,EU,FR,NIT
Naiu Airport,OC,PF,NIU
Nioro du Sahel Airport,AF,ML,NIX
Atsugi Naval Air Facility,AS,JP,NJA
Nizhnevartovsk Airport,AS,RU,NJC
Al Najaf International Airport,AS,IQ,NJF
El Centro Naval Air Facility,NA,US,NJK
[Duplicate] Noonkanbah Airport,OC,AU,NKB
Noonkanbah Airport,OC,AU,NKB
Nouakchott���Oumtounsy International Airport,AF,MR,NKC
Sinak Airport,AS,ID,NKD
Nanjing Lukou Airport,AS,CN,NKG
Naukati Bay Seaplane Base,NA,US,NKI
N'Kolo-Fuma Airport,AF,CD,NKL
Nagoya Airport,AS,JP,NKM
Nankina Airport,OC,PG,NKN
Nukutepipi Airport,OC,PF,NKP
Nkongsamba Airport,AF,CM,NKS
�_��rnak �_erafettin El̤i Airport,AS,TR,NKT
Nkaus Airport,AF,LS,NKU
Diego Garcia Naval Support Facility,AS,IO,NKW
Miramar Marine Corps Air Station - Mitscher Field,NA,US,NKX
Yokangassi Airport,AF,CG,NKY
Simon Mwansa Kapwepwe International Airport,AF,ZM,NLA
Lemoore Naval Air Station (Reeves Field) Airport,NA,US,NLC
Quetzalc�_atl International Airport,NA,MX,NLD
Jerry Tyler Memorial Airport,NA,US,NLE
Darnley Island Airport,OC,AU,NLF
Nelson Lagoon Airport,NA,US,NLG
Ninglang Luguhu Airport,AS,CN,NLH
Nikolayevsk-na-Amure Airport,AS,RU,NLI
Norfolk Island International Airport,OC,NF,NLK
Nullagine Airport,OC,AU,NLL
Kneeland Airport,NA,US,NLN
Ndolo Airport,AF,CD,NLO
Nelspruit Airport,AF,ZA,NLP
Nicholson Airport,OC,AU,NLS
Xinyuan Nalati Airport,AS,CN,NLT
Santa Lucia Air Force Base,NA,MX,NLU
Mykolaiv International Airport,EU,UA,NLV
Namangan Airport,AS,UZ,NMA
Daman Airport,AS,IN,NMB
Normans Cay Airport,NA,BS,NMC
Nightmute Airport,NA,US,NME
San Miguel Airport,NA,PA,NMG
Fort McMurray / Mildred Lake Airport,NA,CA,NML
Nomane Airport,OC,PG,NMN
New Moon Airport,OC,AU,NMP
Nappa Merrie Airport,OC,AU,NMR
Namsang Airport,AS,MM,NMS
Namtu Airport,AS,MM,NMT
Kenitra Airport,AF,MA,NNA
Santa Ana Airport,OC,SB,NNB
Nangade Airport,AF,MZ,NND
Nanning Wuxu Airport,AS,CN,NNG
Namutoni Airport,AF,NA,NNI
Naknek Airport,NA,US,NNK
Nondalton Airport,NA,US,NNL
Naryan Mar Airport,EU,RU,NNM
Connemara Regional Airport,EU,IE,NNR
Nan Airport,AS,TH,NNT
Nanuque Airport,SA,BR,NNU
Nunukan Airport,AS,ID,NNX
Nanyang Jiangying Airport,AS,CN,NNY
Nowra Airport,OC,AU,NOA
Nosara Airport,NA,CR,NOB
Ireland West Knock Airport,EU,IE,NOC
Norden-Norddeich Airport,EU,DE,NOD
Nogales International Airport,NA,MX,NOG
Noyabrsk Airport,AS,RU,NOJ
Xavantina Airport,SA,BR,NOK
Nomad River Airport,OC,PG,NOM
Nonouti Airport,OC,KI,NON
Naoro Airport,OC,PG,NOO
Sinop Airport,AS,TR,NOP
Nor̡fj̦r̡ur Airport,EU,IS,NOR
Fascene Airport,AF,MG,NOS
Marin County Airport - Gnoss Field,NA,US,NOT
La Tontouta International Airport,OC,NC,NOU
Nova Lisboa Airport,AF,AO,NOV
Spichenkovo Airport,AS,RU,NOZ
Pensacola Naval Air Station/Forrest Sherman Field,NA,US,NPA
Hawke's Bay Airport,OC,NZ,NPE
Nipa Airport,OC,PG,NPG
Nephi Municipal Airport,NA,US,NPH
New Plymouth Airport,OC,NZ,NPL
Nanga Pinoh Airport,AS,ID,NPO
Napperby Airport,OC,AU,NPP
Novo Progresso Airport,SA,BR,NPR
Newport State Airport,NA,US,NPT
San Pedro Airport,SA,CO,NPU
Millington Regional Jetport Airport,NA,US,NQA
Kingsville Naval Air Station,NA,US,NQI
Niquel̢ndia Airport,SA,BR,NQL
Presidente Peron Airport,SA,AR,NQN
Nottingham Airport,EU,GB,NQT
Reyes Murillo Airport,SA,CO,NQU
Naval Air Station Key West/Boca Chica Field,NA,US,NQX
Newquay Cornwall Airport,EU,GB,NQY
Narrandera Airport,OC,AU,NRA
Naval Station Mayport (Admiral David L. Mcdonald Field),NA,US,NRB
NASA Crows Landing Airport,NA,US,NRC
Norderney Airport,EU,DE,NRD
Namrole Airport,AS,ID,NRE
Narrogin Airport,OC,AU,NRG
Grand Lake Regional Airport,NA,US,NRI
Norrk̦ping Airport,EU,SE,NRK
North Ronaldsay Airport,EU,GB,NRL
Nara Airport,AF,ML,NRM
Weeze Airport,EU,DE,NRN
Jos̩ Aponte de la Torre Airport,NA,PR,NRR
Naval Outlying Field Imperial Beach (Ream Field),NA,US,NRS
Narita International Airport,AS,JP,NRT
Newry Airport,OC,AU,NRY
Bimini North Seaplane Base,NA,BS,NSB
Whiting Field Naval Air Station - North,NA,US,NSE
Noshahr Airport,AS,IR,NSH
Yaound̩ Nsimalen International Airport,AF,CM,NSI
Norilsk-Alykel Airport,AS,RU,NSK
Slayton Municipal Airport,NA,US,NSL
Norseman Airport,OC,AU,NSM
Nelson Airport,OC,NZ,NSN
Scone Airport,OC,AU,NSO
Nakhon Si Thammarat Airport,AS,TH,NST
Noosa Airport,OC,AU,NSV
Sigonella Navy Air Base,EU,IT,NSY
Natadola Airport,OC,FJ,NTA
Notodden Airport,EU,NO,NTB
Paradise Island Airport,AF,MZ,NTC
Point Mugu Naval Air Station (Naval Base Ventura Co),NA,US,NTD
Nantes Atlantique Airport,EU,FR,NTE
Nantong Airport,AS,CN,NTG
Stenkol Airport,AS,ID,NTI
Manti-Ephraim Airport,NA,US,NTJ
Newcastle Airport,OC,AU,NTL
Normanton Airport,OC,AU,NTN
Agostinho Neto Airport,AF,CV,NTO
Noto Airport,AS,JP,NTQ
Del Norte International Airport,NA,MX,NTR
Kuini Lavenia Airport,OC,TO,NTT
Oceana Naval Air Station,NA,US,NTU
Ranai Airport,AS,ID,NTX
Pilanesberg International Airport,AF,ZA,NTY
Numbulwar Airport,OC,AU,NUB
En Nahud Airport,AF,SD,NUD
Nuremberg Airport,EU,DE,NUE
Castlereagh Lake Seaplane Base,AS,LK,NUF
Nuguria Airstrip,OC,PG,NUG
Nuiqsut Airport,NA,US,NUI
Nukutavake Airport,OC,PF,NUK
Nulato Airport,NA,US,NUL
Nunapitchuk Airport,NA,US,NUP
Moffett Federal Airfield,NA,US,NUQ
Nullabor Motel Airport,OC,AU,NUR
Norsup Airport,OC,VU,NUS
Nakuru Airport,AF,KE,NUU
Whidbey Island Naval Air Station (Ault Field),NA,US,NUW
Novy Urengoy Airport,AS,RU,NUX
Benito Salas Airport,SA,CO,NVA
Nueva Guinea Airport,NA,NI,NVG
Navoi Airport,AS,UZ,NVI
Narvik Framnes Airport,EU,NO,NVK
Nervino Airport,NA,US,NVN
Novo Aripuaṇ Airport,SA,BR,NVP
Novgorod Airport,EU,RU,NVR
Nevers-Fourchambault Airport,EU,FR,NVS
Ministro Victor Konder International Airport,SA,BR,NVT
Neyveli Airport,AS,IN,NVY
Moh̩li Bandar Es Eslam Airport,AF,KM,NWA
Norwich International Airport,EU,GB,NWI
Nowata Airport,OC,PG,NWT
Nowata Airport,OC,PG,NWT
Nyagan Airport,EU,RU,NYA
Nyeri Airport,AF,KE,NYE
Sunyani Airport,AF,GH,NYI
Nanyuki Airport,AF,KE,NYK
Nadym Airport,AS,RU,NYM
Nyngan Airport,OC,AU,NYN
Stockholm Skavsta Airport,EU,SE,NYO
Nyurba Airport,EU,RU,NYR
Naypyidaw Airport,AS,MM,NYT
Bagan Airport,AS,MM,NYU
Monywar Airport,AS,MM,NYW
Nzagi Airport,AF,AO,NZA
Maria Reiche Neuman Airport,SA,PE,NZC
Nz̩r̩kor̩ Airport,AF,GN,NZE
Manzhouli Xijiao Airport,AS,CN,NZH
Chengjisihan Airport,AS,CN,NZL
North Island Naval Air Station-Halsey Field,NA,US,NZY
Carmel Valley,NA,US,O62
Shank Air Base,AS,AF,OAA
Orange Airport,OC,AU,OAG
Shindand Airport,AS,AF,OAH
Bagram Air Base,AS,AF,OAI
Albert J Ellis Airport,NA,US,OAJ
Metropolitan Oakland International Airport,NA,US,OAK
Cacoal Airport,SA,BR,OAL
Oamaru Airport,OC,NZ,OAM
El Array��n Airport,NA,HN,OAN
Marina Municipal Airport,NA,US,OAR
Sharana Airstrip,AS,AF,OAS
Xoxocotl��n International Airport,NA,MX,OAX
Camp Bastion Airport,AS,AF,OAZ
Obock Airport,AF,DJ,OBC
Obano Airport,AS,ID,OBD
Okeechobee County Airport,NA,US,OBE
Oberpfaffenhofen Airport,EU,DE,OBF
��bidos Airport,SA,BR,OBI
Sky Harbor Airport,NA,US,OBK
Zoersel (Oostmalle) Airfield,EU,BE,OBL
Morobe Airport,OC,PG,OBM
Oban Airport,EU,GB,OBN
Tokachi-Obihiro Airport,AS,JP,OBO
Aubenas-Ard̬che M̩ridional Airport,EU,FR,OBS
Kobuk Airport,NA,US,OBU
Obo Airport,OC,PG,OBX
Ittoqqortoormiit Heliport,NA,GL,OBY
Ocean Reef Club Airport,NA,US,OCA
Francisco De Orellana Airport,SA,EC,OCC
Ocean City Municipal Airport,NA,US,OCE
Ocala International Airport - Jim Taylor Field,NA,US,OCF
A L Mangham Jr. Regional Airport,NA,US,OCH
Boscobel Aerodrome,NA,JM,OCJ
Boolgeeda,OC,AU,OCM
Oceanside Municipal Airport,NA,US,OCN
Corisco International Airport,AF,GQ,OCS
Aguas Claras Airport,SA,CO,OCV
Warren Field,NA,US,OCW
Ouadda Airport,AF,CF,ODA
C�_rdoba Airport,EU,ES,ODB
Oakdale Airport,NA,US,ODC
Oodnadatta Airport,OC,AU,ODD
Odense Airport,EU,DK,ODE
RAF Odiham,EU,GB,ODH
Ouanda Djall̩ Airport,AF,CF,ODJ
Cordillo Downs Airport,OC,AU,ODL
Long Seridan Airport,AS,MY,ODN
Bodaybo Airport,AS,RU,ODO
Ord River Airport,OC,AU,ODR
Odessa International Airport,EU,UA,ODS
AJ Eisenberg Airport,NA,US,ODW
Oudomsay Airport,AS,LA,ODY
O'Neal Airport,NA,US,OEA
Oecussi Airport,AS,TL,OEC
Oryol Yuzhny Airport,EU,RU,OEL
Vincent Fayks Airport,SA,SR,OEM
L O Simenstad Municipal Airport,NA,US,OEO
��rnsk̦ldsvik Airport,EU,SE,OER
Antoine De St Exupery Airport,SA,AR,OES
Offutt Air Force Base,NA,US,OFF
Ouango Fitini Airport,AF,CI,OFI
��lafsfj̦r̡ur Airport,EU,IS,OFJ
Karl Stefan Memorial Airport,NA,US,OFK
Ofu Village Airport,OC,AS,OFU
Searle Field,NA,US,OGA
Orangeburg Municipal Airport,NA,US,OGB
Ogden Hinckley Airport,NA,US,OGD
Ogeranang Airport,OC,PG,OGE
Kahului Airport,NA,US,OGG
Ogle Airport,SA,GY,OGL
Ogubsucum Airport,NA,PA,OGM
Yonaguni Airport,AS,JP,OGN
Abengourou Airport,AF,CI,OGO
Bongor Airport,AF,TD,OGR
Ogdensburg International Airport,NA,US,OGS
Ordu Giresun Airport,AS,TR,OGU
Ain el Beida Airport,AF,DZ,OGX
Beslan Airport,EU,RU,OGZ
RNZAF Base Ohakea,OC,NZ,OHA
Ambohibary Airport,AF,MG,OHB
Ohrid St. Paul the Apostle Airport,EU,MK,OHD
[Duplicate] Gu-Lian Airport,AS,CN,OHE
[Duplicate] Gu-Lian Airport,AS,CN,OHE
Gu-Lian Airport,AS,CN,OHE
Okha Airport,AS,RU,OHH
Oshakati Airport,AF,NA,OHI
Okhotsk Airport,AS,RU,OHO
Wyk auf F̦hr Airport,EU,DE,OHR
Sohar Airport,AS,OM,OHS
Kohat Airport,AS,PK,OHT
Ouril̢ndia do Norte Airport,SA,BR,OIA
Lt Warren Eaton Airport,NA,US,OIC
Splane Memorial Airport,NA,US,OIL
Oshima Airport,AS,JP,OIM
Okushiri Airport,AS,JP,OIR
Oita Airport,AS,JP,OIT
Johnson County Executive Airport,NA,US,OJC
Naha Airport,AS,JP,OKA
Orchid Beach Airport,OC,AU,OKB
Will Rogers World Airport,NA,US,OKC
Okadama Airport,AS,JP,OKD
Okierabu Airport,AS,JP,OKE
Okaukuejo Airport,AF,NA,OKF
Okoyo Airport,AF,CG,OKG
RAF Cottesmore,EU,GB,OKH
Oki Airport,AS,JP,OKI
Okayama Airport,AS,JP,OKJ
Kokomo Municipal Airport,NA,US,OKK
Oksibil Airport,AS,ID,OKL
Okmulgee Regional Airport,NA,US,OKM
Okondja Airport,AF,GA,OKN
Yokota Air Base,AS,JP,OKO
Oksapmin Airport,OC,PG,OKP
Okaba Airport,AS,ID,OKQ
Yorke Island Airport,OC,AU,OKR
Garden County Airport,NA,US,OKS
Oktyabrskiy Airport,EU,RU,OKT
Mokuti Lodge Airport,AF,NA,OKU
Okao Airport,OC,PG,OKV
Oakey Airport,OC,AU,OKY
��rland Airport,EU,NO,OLA
Olbia Costa Smeralda Airport,EU,IT,OLB
Senadora Eunice Micheles Airport,SA,BR,OLC
"Dewitt Field,Old Town Municipal Airport",NA,US,OLD
L M Clayton Airport,NA,US,OLF
Rif Airport,EU,IS,OLI
North West Santo Airport,OC,VU,OLJ
Fuerte Olimpo Airport,SA,PY,OLK
Oyo Ollombo Airport,AF,CG,OLL
Olympia Regional Airport,NA,US,OLM
Colonia Sarmiento Airport,SA,AR,OLN
Olomouc-Ne��ed�_n Airport,EU,CZ,OLO
Olympic Dam Airport,OC,AU,OLP
Olsobip Airport,OC,PG,OLQ
Salerno Landing Zone Airport,AS,AF,OLR
Nogales International Airport,NA,US,OLS
Olive Branch Airport,NA,US,OLV
Olyokminsk Airport,EU,RU,OLZ
Eppley Airfield,NA,US,OMA
Omboue Hopital Airport,AF,GA,OMB
